LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
3,24,10,550,197.07,0.01028481,0.000748375,4,0.000256586,0.002416182,0.003132484,21.1781,56.6143,9.1263,22,0.0018068,6,0,0
3,23,56,2500,213.6318,0.014338566,0.000841718,7,0.000161492,0.000391497,0.006498845,30.5893,35.2771,4.1092,35,0.0013115,11,0.000318091,0.0022169
3,22,28,1260,88.3788,0.001484769,0.000127722,2,0.000207548,9.58E-05,0.003927454,40.3755,56.1626,3.9268,24,0.0013411,6,0.000143687,0.00020755
3,20,20,2000,166.0308,0.010470086,0.000494124,5,0.000133547,0.000293803,0.004740919,29.1412,44.3944,4.2986,36,0.0016159,9,0,0.00013355
3,18,42,1000,145.98,0.004924395,0.000392606,6,4.49E-05,0.000280433,0.004599094,34.6993,44.4585,4.8244,28,0.0017723,8,0.000201911,5.61E-05
3,20,8,600,164.346,0.007248498,0.000712167,6,0.00047803,0.000624366,0.004273004,31.0206,45.0868,5.5776,32,0.00067314,6,0.00013658,0.00010731
3,17,6,148,125.3328,0.006845992,0.000646865,4,0,0.000242575,0.003544283,36.3359,64.6844,4.7414,20,0.00082206,7,0,0.00024257
3,19,28,750,155.8986,0.00478657,0.000462471,8,0.000127179,0.000335291,0.004543773,31.2959,45.8219,5.3282,39,0.0015377,8,0.00019655,0
3,23,36,1100,225.2022,0.012626767,0.001074087,8,0.00041215,0.001336364,0.006119798,21.407,38.4898,4.9061,28,0.0014862,7,8.74E-05,0.00018734
3,27,10,600,127.5282,0.001945924,0.00035277,7,2.28E-05,2.28E-05,0.003595976,35.2508,57.1266,6.1013,26,0.0030725,7,0,2.28E-05
3,17,42,1000,106.5678,0.002615078,0.000388233,5,0.000271031,0.000373583,0.003933605,34.8507,58.4283,4.378,42,0.00070321,9,0,0
3,18,28,2000,129.1464,0.00263107,0.000599729,4,7.74E-05,0.000338557,0.005146063,25.0245,43.0827,4.1917,35,0.00083188,9,0.000174115,0.00048365
3,21,28,1155,149.2314,0.008038688,0.000298915,7,0.00019216,0.000373644,0.003875224,41.2376,51.9339,5.157,25,0.00097147,7,0,0
3,26,12,730,152.0964,0.009326959,0.000632733,6,0.000105456,0.000328084,0.003210536,25.348,59.3431,6.0876,25,0.00091395,5,0.000234346,7.03E-05
3,23,28,1000,185.6538,0.016454333,0.000448591,5,0.000322986,0.000188408,0.003866858,39.4605,54.71,4.942,38,0.00078952,7,0.000385789,0.00042168
3,26,16,900,202.5648,0.013524631,0.00058586,7,0.000598325,0.000698046,0.002891903,20.1732,57.6897,8.5905,22,0.0016205,7,8.73E-05,0
3,23,14,1260,191.1366,0.016559531,0.000646311,6,0.000122275,0.000349357,0.003895333,29.4595,44.1076,5.0404,15,0.0009258,6,0,1.75E-05
3,26,42,750,180.36,0.013093678,0.000395409,7,0.000169461,0.00030503,0.004801392,21.3113,48.3671,4.4118,28,0.00075693,6,0,0
3,19,25,1000,288.7608,0.024021739,0.000628019,6,0.000350242,0.001050725,0.00557971,19.0108,30.0866,5.3831,30,0.00076087,5,0,0.00065217
3,18,24,650,188.862,0.007870254,0.000414886,7,6.29E-05,0.000188584,0.005054061,23.7805,44.4577,5.5199,22,0.0016093,7,0.00027659,8.80E-05
3,19,16,700,151.8054,0.006090322,0.000427391,4,0.000213696,0.000463007,0.004012727,22.1009,54.7574,5.5621,22,0.00070045,6,0,0.00020182
3,22,10,730,77.316,0.002594262,0.000620142,10,0.000165371,0.000392757,0.003700182,39.0252,63.3855,3.4246,26,0.00084753,9,0,0.00037209
3,23,24,1500,140.178,0.004302076,0.00038084,5,4.23E-05,0.000832205,0.003512187,21.629,55.3414,6.2892,18,0.0024402,7,0.000267998,0.00029621
3,24,28,400,114.2724,0.003175715,0.000655486,5,0.000214728,0.000508567,0.003526061,34.7138,62.5897,5.3878,23,0.0019552,9,0.000463361,0.00040685
3,22,10,600,108.5394,0.000625385,0.00027681,3,1.03E-05,0.000112774,0.00409063,27.8191,56.5213,4.8797,21,0.001015,9,0,0
3,21,24,900,239.2884,0.020556296,0.000666794,7,0.000276243,0.000523909,0.004010288,29.1333,47.8955,6.2827,29,0.00076205,9,0.000200038,0.0003334
3,17,17,1100,219.3894,0.005925799,0.000740725,6,0.000440141,0.000708519,0.005185074,17.0456,30.5342,6.6749,35,0.0020719,9,0.000225438,6.44E-05
3,21,24,1000,286.4538,0.017851845,0.000717041,6,4.95E-05,0.001298091,0.006206112,20.4232,30.9801,5.7171,30,0.0013723,6,0,0
3,17,24,800,186.105,0.009935384,0.001143641,6,0.000300206,0,0.003888381,12.059,42.2647,6.4301,15,0.00084344,5,0,0
3,17,4,720,203.2488,0.009916833,0.000387297,6,0.000285377,0.001926291,0.003658934,20.5587,48.1894,7.7493,20,0.0012944,8,6.12E-05,4.08E-05
3,22,24,700,164.3844,0.005406482,0.000490106,4,9.19E-05,0.000566685,0.006187588,19.5732,38.4059,4.0198,22,0.0021748,8,0,0
3,19,16,800,174.1194,0.015503439,0.000563761,10,0,0,0.004002706,41.7872,63.1549,4.3099,16,0.0010148,6,0,0
3,23,6,1500,212.148,0.014707773,0.000916222,10,0.000458111,0.000554555,0.004187295,27.7385,42.7716,6.0269,25,0.00068315,4,0,0
3,19,10,350,104.1918,0.001919386,0.000462074,6,0,0.000248809,0.003927632,35.1273,57.0679,4.5882,13,0.00094192,6,0.000319898,0
3,19,28,1466,234.7176,0.011472124,0.000936231,8,9.23E-05,0.000909858,0.004602036,15.0575,43.1519,7.0774,33,0.0031911,7,5.27E-05,0
3,18,98,700,236.0316,0.015663584,0.001014942,10,0.000366216,0.001632277,0.006487256,18.7787,29.9871,4.3371,25,0.0015067,8,0,0
3,18,20,800,277.3212,0.01322944,0.000525941,6,1.62E-05,0.000703952,0.006958604,16.6938,24.6326,5.1895,27,0.0014888,10,0.000145645,0.00019419
3,24,16,1250,216.6852,0.011957259,0.000395749,6,0.000527665,0.00083861,0.005691241,21.6119,32.6225,5.0083,33,0.00068785,8,3.77E-05,0
3,27,12,600,116.9676,0.001892506,0.000305713,5,0.000174693,0.000174693,0.004061608,32.446,55.3262,4.9857,19,0.0010336,7,0,0
3,16,14,600,139.824,0.007269468,0.000373432,5,4.98E-05,0.000921131,0.003609839,43.8611,61.9862,5.1241,9,0.00079665,4,0,0
3,19,20,800,169.1322,0.006832276,0.001009518,3,7.21E-05,0.000144217,0.002668013,19.5374,49.5135,9.3649,13,0.0010275,5,0,0
3,24,6,650,128.7624,0.001857143,0.0004,9,3.81E-05,0.000161905,0.004609524,32.4886,42.7521,4.7252,37,0.0010286,9,0.000133333,0.0002
3,17,24,850,215.706,0.009833642,0.000686936,5,4.48E-05,0.000500269,0.005809092,22.2445,35.5887,5.2481,36,0.0010976,10,0.000134401,0.00044054
3,20,12,700,102.0174,0.002607562,0.000712251,7,2.41E-05,6.04E-05,0.004635666,38.6214,54.6458,3.5286,22,0.0010744,5,0,0
3,22,30,800,204.936,0.005157126,0.000620233,5,0.000677662,0.001734356,0.004054489,17.9545,41.3144,8.1133,34,0.00087292,6,0,0
3,20,42,700,220.701,0.028004011,0.000425454,5,0.000121558,0.000227922,0.003631557,52.958,58.3264,3.8661,19,0.00091169,5,0,7.60E-05
3,23,14,600,138.2484,0.004840561,0.000523978,4,8.73E-05,0.000898248,0.004291631,33.4461,48.2907,4.9302,27,0.00093568,9,7.49E-05,0.00022456
3,17,14,1000,175.5162,0.008934925,0.000484305,5,0.000168024,0.000543607,0.003815134,32.187,46.6528,6.2358,30,0.0012355,7,0,0
3,26,28,1800,195.2226,0.003981145,0.000291303,6,8.83E-05,0.001094594,0.004793263,28.5683,38.4236,6.6519,26,0.0010946,6,0,0
3,21,14,500,192.474,0.00704759,0.000429423,7,6.32E-05,0.001806103,0.005266748,26.4712,37.7842,5.3165,35,0.0015282,6,0,0
3,24,24,1000,146.6856,0.00495663,0.000333619,4,0,0.000691069,0.004313221,28.8864,48.9061,5.3066,30,0.0015847,7,0,0
3,17,28,1100,161.1174,0.003608934,0.000658333,7,1.59E-05,0.000777309,0.005322187,32.0657,38.1461,5.0626,30,0.0009994,11,8.72E-05,7.93E-05
3,20,28,1600,195.1986,0.00601194,0.000336332,5,6.31E-05,0.000294291,0.003930884,30.9462,41.5829,7.6631,13,0.0014084,5,0,2.10E-05
3,17,14,300,207.576,0.010294786,0.000724185,5,0.000127797,0.002499148,0.00576508,20.5235,37.9901,4.9458,34,0.002059,7,0,0
3,22,12,650,122.7204,0.003395629,0.000280842,4,0,0,0.003497753,20.5,51.708,5.5036,17,0.0010978,4,0,0.00045956
3,19,28,800,203.1486,0.012309809,0.000842176,6,9.83E-05,0.001235192,0.004786368,13.5294,35.7537,5.5543,18,0.0013475,7,0,0.00068778
3,18,18,1000,212.4972,0.014916825,0.000766547,10,0.00059914,0.000273137,0.005647776,21.6687,41.2231,4.468,28,0.001119,9,3.52E-05,6.17E-05
3,20,10,1000,69.006,0.000611728,6.55E-05,3,0,0.000131085,0.003036791,37.3913,71.3669,4.1655,13,0.00050249,4,0,0
3,17,23,1500,192.4554,0.014276847,0.000465549,4,0,0.001590627,0.003142458,29.75,35.7531,7.1975,11,0.0012803,3,0,0
3,17,30,1200,131.8434,0.002664227,0.000283428,5,0,0.000202449,0.004640127,25.3357,42.9459,4.6841,30,0.00095556,9,0,0
3,20,6,800,116.1894,0.003470473,0.000559754,5,4.20E-05,0.000279877,0.004506017,42.4798,56.2857,3.8789,28,0.0015113,7,0,0
3,18,24,800,160.3662,0.004810143,0.000445974,5,0.000254842,0.000876019,0.005017202,32.586,42.019,5.0444,28,0.0017839,6,0,4.78E-05
3,22,20,433,83.076,0.004137157,0.00050838,2,0.000157773,0.000210364,0.002874974,53.4969,80.9024,4.0549,16,0.00050838,5,0,0
3,22,20,700,144.0126,0.002989359,0.000364044,8,0.000140017,0.000406049,0.005432652,23.7419,42.5052,4.4446,31,0.0015542,9,0,0.00021703
3,23,2,1000,173.358,0.007949665,0.000470952,4,0.000282571,0.000169543,0.003258986,29.3953,48.1618,7.6127,13,0.0014317,5,0,0.00043328
3,23,28,1000,208.9488,0.007894737,0.000196921,2,6.27E-05,0.000196921,0.006426781,13.9582,29.2089,4.6825,24,0.00080559,6,0,0
3,19,10,150,107.481,0.004626774,0.000413975,2,0,0.000202929,0.004578071,56.0142,47.9645,3.2128,43,0.00071431,7,0.000154226,0.00011364
3,23,16,450,115.5252,0.003853325,0.000310752,4,0,0.000403978,0.003200746,40.1176,71.534,5.7379,20,0.00077688,5,0,3.11E-05
3,24,4,300,147.3534,0.00473038,0.00028171,6,0.000293448,0.000774702,0.004859497,26.4039,40.7005,4.6546,30,0.00073362,8,0.000516468,0.00062798
3,24,20,700,162.792,0.004007161,0.000647205,9,6.89E-05,0.001817681,0.005687139,27.767,40.8136,4.5036,30,0.001556,6,0,0
3,16,28,700,229.2942,0.017934381,0.000764849,4,0.00044836,0.000158245,0.005696804,26.9023,33.9815,4.2222,22,0.0010022,4,0,2.64E-05
3,26,6,288,119.5176,0.002863772,0.000453128,10,0.000344378,0.000172189,0.006053795,31.8261,43.1317,3.1557,31,0.00089719,7,0,0
3,17,28,1500,164.7216,0.005635063,0.000447227,6,0.000119261,0.000655933,0.004353011,23.4207,41.7808,5.6575,16,0.0031604,5,0,0
3,22,24,936,89.7594,0.003053783,0.000744455,6,3.04E-05,9.12E-05,0.004466727,40.0137,55.5646,3.0782,17,0.0004254,6,0,0
3,24,30,2160,192.9342,0.004528662,0.000893815,5,0.000139038,0.001618798,0.005124538,18.4,34.8605,6.3934,29,0.0010726,8,0,4.97E-05
3,21,28,1200,176.8704,0.005371552,0.000539501,8,0,0.000762338,0.004667855,24.4332,37.9497,6.2663,24,0.0014426,9,0.000175924,0.00030494
3,19,18,900,312.9804,0.026326675,0.000265926,6,0,0.000206831,0.005052594,14.6118,30.7836,6.193,10,0.0018024,4,0,2.95E-05
3,24,8,400,125.5464,0.002313022,0.000387202,4,0.000519666,0.000835541,0.004401875,23.7309,41.3426,4.8588,30,0.00097819,11,0.000122274,0.00070308
3,23,28,900,124.1148,0.002786638,0.000446914,4,0.000271653,0.000508255,0.003978408,26.1898,48.3789,5.2489,29,0.00099898,9,0.000210312,0.00021908
3,23,28,1000,113.601,0.002717159,0.000449294,4,0,0.001476252,0.003637142,22.7456,60.0471,5.2588,22,0.00087719,4,0,0.00032092
3,20,42,1500,202.0128,0.01027668,0.000437606,7,4.23E-05,0.00042349,0.004884246,17.7739,36.9827,5.659,19,0.0014116,7,9.88E-05,8.47E-05
3,21,8,350,190.5816,0.011972828,0.000212284,6,0.000467025,8.49E-05,0.004019247,30.6148,46.1549,5.8521,18,0.0009482,4,0,0
3,23,28,1260,240.7638,0.022020133,0.000457561,5,8.58E-05,0.000629147,0.004003661,33.2086,66.8857,5.7857,14,0.0029456,4,0,0
3,26,14,1400,126.1584,0.00212381,0.000276191,4,0.000476191,0.000638095,0.003876191,35.9704,53.0516,5.5332,30,0.0011905,9,9.52E-06,0
3,16,28,400,148.1742,0.006152724,0.000474222,7,2.43E-05,4.86E-05,0.004523346,34.566,55.129,4.7285,20,0.0019577,7,0.000243191,0.00017023
3,16,40,500,127.0854,0.000913415,0.000224045,4,0.000379154,0.000224045,0.004205157,31.4403,47.7705,5.4221,16,0.00089618,5,0,0.00031022
3,16,24,400,166.2996,0.005499936,0.000478255,5,0.000828976,0.001099987,0.004798495,28.8533,40.2791,5.2126,33,0.0015942,7,0,0
3,21,8,730,130.941,0.004758302,0.00075655,10,7.96E-05,0.000139365,0.003384566,36.8047,57.2471,5.7765,11,0.00059728,2,0,0
3,21,16,600,192.6942,0.012679242,0.000481186,4,2.41E-05,0.000168415,0.003657011,26.6225,45.2895,6.4013,11,0.0012992,3,0,0
3,21,10,750,143.862,0.005969914,0.000420787,7,5.26E-05,0.001130865,0.003721334,29.1206,48.3392,5.7915,25,0.0010257,6,0.000118346,0.00027614
3,21,8,400,157.6344,0.008552172,0.000698137,9,1.34E-05,0.000577305,0.004658719,22.4855,48.5764,4.513,25,0.00071156,6,0,0
3,22,8,1200,74.3238,0.002409424,0.000565173,5,0.000118984,0.000208222,0.003547207,59.0756,60.1509,3.3983,45,0.00063954,9,0.000163603,0.00018591
3,20,15,1500,211.9188,0.019817073,0.000632766,4,0.000201335,0.000201335,0.003911643,31.8222,54.5588,5.0294,14,0.0014093,3,0,0
3,16,28,950,109.9092,0.003854136,0.000796769,4,0,0,0.005021494,35.1128,46.3616,3.3653,40,0.00098206,7,0,0.00019456
3,27,2,200,92.8218,0.001353347,0.000172244,2,7.38E-05,9.84E-05,0.004035433,21.865,48.7317,4.0427,12,0.0007874,6,0,0
3,22,8,1000,190.641,0.006570955,0.000496963,5,5.52E-05,0,0.004583103,24.6545,39.8313,6.2831,18,0.0016842,5,0,0
3,24,56,2300,165.303,0.008616991,0.000691266,7,4.77E-05,0.00029796,0.004612414,29.9067,42.9044,4.8088,23,0.00087004,7,0,0
3,25,4,840,74.469,0.002443507,0.000417694,7,0.000156635,0.000563886,0.003780126,45.1856,62.5193,3.2569,27,0.00077273,7,0,0.00029239
3,19,20,500,248.0118,0.014721527,0.00175219,7,0.000375469,0.000109512,0.004114518,17.4656,34.2357,7.8973,20,0.0011108,8,0,0
3,19,12,500,170.1384,0.011102575,0.000914545,6,0.000466418,0.000292654,0.005103161,29.1059,45.2401,4.0986,24,0.00074993,9,9.15E-06,0.00039325
3,22,10,600,151.8984,0.004397202,0.000155806,4,3.46E-05,0.002129354,0.003618171,44.9808,58.4306,6.6077,17,0.00053667,5,0,0
3,26,8,200,124.0722,0.002019386,0.000392338,8,3.46E-05,0.000773136,0.004408031,41.7008,47.1414,4.8246,30,0.0019848,7,0,8.08E-05
3,18,17,1100,310.0416,0.026872604,0.001277893,10,0.000319473,0.00047921,0.005517055,16.5446,33.8174,5.735,22,0.00092156,8,0,0
3,19,12,900,173.9508,0.006656334,0.000526546,9,8.94E-05,0.000109283,0.004659434,18.8718,39.71,5.6183,38,0.0008544,6,0,0
3,18,14,500,211.2354,0.011123967,0.000479339,5,0.00014876,0.000280992,0.005603306,14.568,37.5693,5.0944,19,0.00077686,5,0,0
3,19,24,1000,132.9258,0.002836978,0.000247124,5,0,0.000296548,0.004586612,24.9762,45.1207,4.9052,20,0.00075126,7,0,0
3,28,8,1000,253.9536,0.035249319,0.000510551,6,8.51E-05,0.000234003,0.002637849,55.9024,88.3226,4.7258,13,0.00085092,3,0,0
3,22,28,2000,217.3608,0.02611465,0.000451168,4,2.65E-05,0.000504246,0.002998938,36.7143,68.354,5.0088,18,0.00066348,3,0,0.00021231
3,20,10,700,153.564,0.003980007,0.000388745,5,7.40E-05,0.000277675,0.004442799,33.9916,50.4667,5.5375,19,0.0020363,6,0,3.70E-05
3,25,17,1250,275.8632,0.019502061,0.001449369,10,0.000305978,0.000386498,0.007568926,18.1407,24.0936,4.1723,15,0.0010307,5,0,0
3,17,24,1300,207.9174,0.018446137,0.000378253,4,0,0.000289994,0.005623361,38.9843,36.8072,3.5314,30,0.00093302,6,0,0
3,20,24,960,104.139,0.002533181,0.000142714,4,0,0.000428143,0.004210076,41.265,58.7797,4.0254,16,0.0013915,4,0,0
3,20,42,2500,86.5962,0.001548403,0.000447515,2,8.95E-06,0.000358012,0.00320421,45.3333,63.2737,4.8017,28,0.0010293,9,8.95E-05,0.00023271
3,18,18,1800,70.5708,0.001077351,0.000368209,1,0,2.73E-05,0.003395702,36.7742,65.3976,3.5863,18,0.00099553,6,0,6.82E-05
3,29,20,800,141.6246,0.004530772,0.000492931,5,0.000178294,0.000178294,0.004174183,16.2922,46.9347,5.7312,27,0.001269,9,0.000241222,0.00037756
3,27,4,250,161.5758,0.002857413,0.000448685,10,0.000342417,0.000708449,0.005573136,25.8599,37.2119,4.678,30,0.0015586,8,0,0
3,17,20,1700,251.2284,0.022909573,0.000945895,5,0.001097238,0.00117291,0.005410518,13.7404,35.7203,4.5524,22,0.0007378,5,0,0.00066213
3,24,12,600,221.2356,0.021151921,0.000534772,5,0.000500637,0.000409612,0.003606863,29.2658,51.6467,5.6278,25,0.00093301,7,0,0
3,21,28,1500,178.3326,0.009789157,0.000532618,6,0.000110197,0.000211211,0.00376506,30.9535,51.961,6.5488,27,0.001001,10,0.00047752,0.00020203
3,19,14,500,244.8762,0.02956753,0.000393155,6,0,0.000150324,0.004290009,40.9405,46.5445,4.0431,21,0.00086725,6,0,0
3,18,20,1500,136.7148,0.006395961,0.000216812,5,6.19E-05,0.000433625,0.003778728,23.9506,58.459,5.1107,21,0.00096017,6,0,0
3,20,10,700,187.1844,0.004445096,0.000659437,2,0,0.000195389,0.004322978,29.881,45.2542,7.0621,26,0.0024912,6,0.000280871,0.00032972
3,21,28,800,65.373,0.000566228,0.000398457,0,8.39E-05,0.0001468,0.002474625,54.9402,70.1356,4.7542,14,0.00050331,4,0,0.00020971
3,18,28,700,177.2844,0.004089596,0.000787904,6,4.69E-05,0.000215736,0.004174014,18.973,40.3236,7.0225,26,0.00062845,8,4.69E-05,8.44E-05
3,19,10,600,151.3002,0.005509344,0.000432105,5,9.45E-05,0.000837204,0.004375068,20.8173,51.9506,5.392,22,0.0016339,6,0,0
3,29,12,1000,99.9768,0.002131698,0.00022631,5,0.00043072,0.000189809,0.004051686,44.0505,52.4901,3.9802,48,0.00090524,8,3.65E-05,4.38E-05
3,26,24,1000,219.669,0.010870721,0.000956836,5,0.00108973,0.000186052,0.004412077,14.3273,43.9036,6.6988,16,0.0017542,5,0,0
3,20,10,1500,145.995,0.007869001,0.000349277,4,0,0.000102729,0.005198061,32.2698,47.1462,3.7391,16,0.0010478,5,0,0
3,19,10,600,141.8994,0.003864103,0.000663641,4,3.21E-05,0.000867015,0.003575099,32.8288,55.7605,7.1467,27,0.001445,6,0.000781384,0.0015949
3,22,20,700,106.3542,0.002940799,0.00044914,7,0.000128326,0.000171101,0.00437377,27.7451,47.4328,4.0782,20,0.00088759,8,0.000459834,0.00037428
3,20,6,400,118.983,0.001465003,0.000149213,6,0.000271297,0.000854585,0.004774824,29.3675,50.0227,4.3864,24,0.0012887,6,0,0
3,27,10,730,158.2938,0.004582875,0.000508283,10,0.000724928,0.000691598,0.00423291,20.789,45.0236,5.939,33,0.0011249,10,0.000124988,0.00015832
3,22,10,600,220.3812,0.010826712,0.000832824,8,0.000252139,0.001497555,0.005577628,23.4348,37.6329,5.8014,28,0.0016809,10,0.000221577,0.00022158
3,19,42,2500,147.96,0.002961772,0.000519073,7,8.14E-05,0.000417294,0.006096568,23.8127,36.6077,3.975,29,0.0019338,9,0.000101779,0.00030534
3,26,12,500,130.986,0.001220284,0.000112989,4,0.000203381,0.000474555,0.003389677,22.604,43.76,6.76,15,0.0010847,4,0,0.00036157
3,21,16,600,187.4826,0.01167052,0.000664076,7,0.000110679,0.000811648,0.007034286,33.38,33.2238,3.1206,27,0.0013282,8,4.92E-05,1.23E-05
3,23,4,450,156.501,0.003506567,0.000668883,4,6.08E-05,0.000121615,0.00417545,23.7073,43.1262,6.2087,13,0.0014188,3,0,0
3,22,10,650,162.1908,0.009029711,0.000572104,7,4.77E-05,0.000276517,0.003937984,28.9029,56.0872,5.5254,27,0.0017449,7,0,0
3,28,8,700,140.5338,0.002611161,0.000468943,5,0.000138551,0.001662617,0.003783519,32.3164,53.2282,6.4817,37,0.0027604,8,0.000319734,0.00019184
3,18,6,300,88.0428,0.002048993,0.000457876,6,8.01E-05,4.58E-05,0.003731685,32.0615,49.5828,4.0798,24,0.0012706,7,0,0.00037775
3,22,28,1000,87.8814,0.001145334,0.000317169,3,0,0.000246687,0.001867776,43.4667,67.5094,8.3868,17,0.00052862,7,0,0.00015858
3,19,28,500,201.2946,0.011938755,0.000664632,9,0.000726172,0.000356932,0.005058586,19.2195,37.7324,5.1436,31,0.0010093,6,0,0
3,20,20,500,130.3464,0.003591613,0.000226498,6,0.000161784,0.000226498,0.004400535,34.0934,46.2843,4.7868,24,0.00085206,6,0,0
3,16,60,1000,134.5302,0.004115408,0.000752279,3,4.43E-05,0.00117267,0.003672891,22.6182,50.506,6.6566,20,0.00073015,6,0,0
3,19,56,1500,151.9794,0.009491758,0.000563187,4,0,2.75E-05,0.005315934,32.4456,43.3075,3.6227,39,0.0010302,7,0,0.00052198
3,23,19,1200,179.9982,0.009524149,0.001052294,6,0,0.000124848,0.003567097,32.5628,39.56,7.005,13,0.00099879,6,0,0
3,18,10,700,151.977,0.005470724,0.000645196,4,0.000806495,0.000295715,0.003373837,37.168,57.7211,6.9761,20,0.00096779,6,0,0.00025539
3,22,16,1000,179.5776,0.005425374,0.000865587,9,4.64E-05,0.000247311,0.005487202,22.1695,36.2141,4.9831,25,0.0019012,8,0.000108198,9.27E-05
3,22,8,300,156.8142,0.003965073,0.000443745,6,0.000243344,0.000901804,0.004609218,20.2492,41.5652,5.5683,27,0.0021901,7,0.000200401,0.00022903
3,16,4,650,249.1632,0.020148261,0.000522714,5,0,0.000443515,0.005638979,33.1155,32.5056,4.4803,20,0.00071279,7,0,3.17E-05
3,20,24,1800,221.2698,0.013656178,0.000374608,3,0,0.000170277,0.004393135,21.125,46.1705,6.3876,11,0.00088544,3,0,0.00013622
3,19,10,900,158.868,0.006709823,0.000766371,8,6.52E-05,0.000644078,0.005193386,26.327,41.438,4.5118,33,0.000693,8,0,0.00044841
3,25,22,540,146.3892,0.006700894,0.000400053,10,0.000883451,0.002383651,0.003617149,18.4444,47.3364,5.8341,17,0.00095013,8,1.67E-05,0.00016669
3,25,23,1230,274.2552,0.018120523,0.001264223,8,5.27E-05,0.000974505,0.007111252,10.6419,24.3556,4.387,28,0.0011062,6,0,0
3,24,16,500,143.9214,0.012341326,0.00055536,5,0.000458392,0.000608251,0.003261636,39.122,62.8757,4.6811,25,0.0006964,7,0.000396686,0.00042313
3,22,42,1460,134.2086,0.003994862,0.000595313,4,0.00020366,0.000438652,0.003415215,36.6267,53.7248,6.3716,19,0.0020523,6,0,0
3,23,30,730,200.2284,0.010887126,0.000679298,6,0.000128516,0.001175002,0.003873834,16.6476,43.5071,6.8246,21,0.00091797,5,0,0
3,21,10,450,87.5178,0.003089162,0.000504765,1,6.06E-05,0.000141334,0.003553546,47.5429,65.1818,3.8182,17,0.00076724,5,0,0
3,18,8,500,168.7002,0.004973809,0.000667372,7,0,0.000831067,0.005603405,22.7658,36.018,4.6067,24,0.0016118,9,0.000314798,0.00041553
3,21,12,400,134.421,0.005314673,0.000232517,4,5.54E-05,6.64E-05,0.002579831,30.1034,68.721,8.0644,16,0.00084149,5,0,0
3,21,30,1000,201.7314,0.010571042,0.000470478,8,0.000132322,0.000882145,0.004440132,33.8472,41.6026,6.1623,25,0.0012791,7,0,0
3,19,6,600,209.0562,0.017252374,0.000318832,3,3.54E-05,3.54E-05,0.00322375,24.1333,56.1758,6.8681,16,0.00070852,3,0,0
3,20,20,750,147.8538,0.005851205,0.000459392,9,0.000223651,0.000398946,0.003759762,37.9839,49.8585,5.8939,55,0.0016744,10,0.000229696,0.00037477
3,25,10,400,262.611,0.015699405,0.000409226,7,0.000167411,0.000427827,0.004501488,25.9917,33.8017,7.4215,22,0.0024182,6,0.000130208,0
3,20,6,300,271.4262,0.019044794,0.000430139,7,0.00031148,0.000860279,0.004761199,16.4125,33.5327,6.7788,23,0.00086028,9,0.000118659,0.00037081
3,16,28,1000,214.6182,0.01814484,0.000701866,9,9.57E-05,5.58E-05,0.004562131,35.5727,39.6713,4.9808,25,0.00070187,8,0.000287127,0.00039081
3,22,20,1500,123.717,0.001213413,0.000199769,2,0.000873065,0.000384741,0.003869603,32.4521,47.4493,5.7304,29,0.0012578,9,0.000547516,0.00012578
3,16,12,900,161.7018,0.004765109,0.000998611,4,4.34E-05,0.000336488,0.00374479,29.407,42.9797,6.8406,22,0.00079238,7,0,0.00048845
3,19,2,110,174.6954,0.009891756,0.000550391,6,0.000198752,0.000489237,0.004617172,20.6246,41.6556,5.0099,23,0.0011772,8,0.000183464,0.00056568
3,19,36,1800,130.1214,0.002996086,0.000240891,8,0.000150557,0.000813008,0.004170431,32.1449,47.3791,5.0794,22,0.0010238,8,0.000165613,0
3,19,14,950,225.9114,0.011330664,0.000913997,6,2.90E-05,0.000159587,0.004787605,30.3587,38.7273,6.4758,20,0.0015959,6,0,0
3,20,24,610,248.3346,0.016661148,0.000520291,5,9.46E-05,3.55E-05,0.004812695,25.8227,41.0713,6.398,29,0.0015963,7,0,0
3,17,35,1000,340.1982,0.028214334,0.001241928,8,0.000519352,0.001162896,0.006898343,15.2852,26.6907,5.1293,26,0.0015355,8,0,0.0001129
3,18,24,500,168.201,0.008583759,0.00033075,5,0,0.00039375,0.004457255,34.3688,48.6784,4.947,26,0.0016538,5,0.000252,0.000189
3,18,20,800,229.8018,0.022770802,0.000868979,10,0.000665035,0.000594098,0.003431581,28.4145,54.832,6.0749,22,0.00074484,8,0.000283748,0.00057636
3,20,6,730,130.2762,0.005141289,0.000692343,10,0,0.000243602,0.004256629,36.3625,45.0723,4.5904,33,0.00076927,8,0,0
3,16,28,2500,185.3424,0.01090856,0.000917737,5,0.000375438,0.000135575,0.004505256,28.0093,44.2593,5.3333,31,0.00080302,6,0.000385867,0.00023986
3,19,16,700,215.9634,0.012994266,0.001061136,10,0.000484027,0.000111699,0.004412093,15.3898,34.6835,6.2405,21,0.00068881,7,0,3.72E-05
3,20,8,25000,247.0164,0.015793839,0.000438389,8,0.000308057,0.001338863,0.00464455,17.6471,37.1837,6.5944,29,0.0018602,6,0,1.18E-05
